StyleID;text;rating
654563;Sitzt perfekt!;5
9743730;Ich hatte einen Vorhang wegen Kältebrücke(Eingangstür) gesucht und hier nicht nur gefunden, sondern bin auch höchst zufrieden. ;5
709229;schön besonders mit Leggings;5
654563;Leider zu klein , aber das Preis / Leistungsverhältnis bleibt unschlagbar. MfG;4
654563;passt genau. Wie beschrieben farben sind super. ;5
654563;Passt genau;5
9743730;Die Gardine mit den Ösen fällt sehr weich wie abgebildet, während die, die man kräuselt eher nicht so schön fällt, da der Stoff doch schwer ist. Er ist absolut blickdicht und sieht sehr edel aus.;5
434886;gute Passform ;5
654563;Material qualitativ ok, angenehmer Tragekomfort. Könnte aber im verschlussmäßig etwas weiter sein. Ich kann den BH schließen, ab bei etwas weiteren  Unterbrustmassen könnte es Probleme beim Schließen geben.;4
9743730;Voll super  hatte schonmal 2 davon gekauft und brauchte noch 2 dazu gut leider war die farbe nicht ganz gleich wie die vorher aber ich habe sie trotzdem behalten   .  ;5
709229;Das kleid  ist tol! Die Qualität und  Passwort super;5
8623725;Qualität gut, Sieht aus wie auf dem Bild von vorne sehr schön, von hinten nicht mehr ganz so gute Kaschierung.;4
1709054;Für den Preis sind die Shirts echt klasse, kann sie nur empfehlen.;5
434886;Gute Passform, Kein Abfärben.;4
9743730;Preis/Leistung = TOP ! Empfehlenswert ;5
434886;Super Ware, hoher Tragekomfort, gute Stoffqualität;5
9743730;Gute Verarbeitung, das creme etwas schmutzig - aber eine absolut super Verdunklung - danach haben wir lange gesucht! Absolut empfehlenswert!;5
553018;"Ich schwanke zwischen 36 und 37, habe diese Ballerinas dann in 36 bestellt und es ist okay. Wahrscheinlich muss ich sie etwas einlaufen, aber das wird schon. Für den Sommer möchte ich sie noch in rot und indigoblau bestellen und werde dann mal die 37 ausprobieren. ;) ";5
434886;Ich habe diese Hose schon öfter gekauft, weil Qualität und Passform einfach überzeugen. ;4
709229;Ich hatte das Kleid in grau und schwarz in der Gr. 36/38 bestellt. Stoff ist bei beiden sehr angenehm und kuschlig. Ich kann ich dieses Kleid Schwangeren empfehlen, denn es fällt wahnsinnig groß aus. Wäre ich in anderen Umständen, hätte ich beide Kleider definitiv behalten :o) ;4
434886;Angemessenes und gutes Preis/Leistungsverhältnis, gute Passform, gute Ware für den unschlagbaren Preis.;5
9743730;gut;4
9743730;Die Qualität der Gardine ist gut, ein schön weicher Stoff mit wirklich geraden Nähten. Auch die Lieferung im Eilservice hat perfekt geklappt. ABER ich hatte das bestellte orange erwartet, dass ich mir auf der Internet-Seite selbst mit zoom-funktion angeguckt habe. Geliefert wurde ein Farbton, den man noch nicht mal als terra bezeichnen kann. Die Farbe erinnert eher an eine Leberwurst, hat nichts Strahlendes. Nun traue ich mich kaum, die Gardine in einer anderen Farbe zu bestellen. Wenn ich mir die Farbauswahl im Zoom angucke, könnte man auch meinen, es wäre weiß dabei. Eine Bestellung ist aber nur in creme möglich und bei den Bewertungen habe ich bereits gelesen, dass es wohl eher hellgrau wird.... Und welches grün ist auf dem Foto? Das lindgrün oder das normale grün? Die Fotos zur Veranschaulichung sind wirklich schlecht, bei anderen Gardinen, wie z.B. dem Uni-Voile geht es doch auch. Davon habe ich bereits mehrere Gardinen bestellt, die sind farblich ein Traum! Wie schade.... DOPPELT;2
44970574;Die Hose Sitzt einfach super und der Stoff ist von der Qualität auch sehr gut... Die Hose ist mega bequem und unten auch super um sie in Stiefel. Zu stecken ;5
9743730;Habe kürzlich die Gardine zur Verdunkelung des Kinderzimmers meiner Enkel gekauft und bin sehr zufrieden damit. Schöner schwerer, gut fallender Stoff, Farbe ist etwas dunkler als auf dem Bild, aber gefällt trotzdem gut. Material ist sehr schön verarbeitet, die Ringe laufen gut auf der Metallstange und der Raum wird zwar nicht komplett, aber ausreichend verdunkelt. Für den Preis optimale Qualität.;5
9743730;Das Material ist sehr gut, weich fließend mit geraden Nähten und guter Verarbeitung. Die Farbe jedoch ist sehr enttäuschend. Bestellt habe ich die Gardine in orange, der gelieferte Vorhang ist jedoch eher leberwurst-farben. Das ist noch nicht mal mehr terracotta, die Gardine hat nichts Strahlendes. Bei den Vorhängen 'Uni-Voile' habe ich diese schlechte Erfahrung nicht gemacht, die gelieferte Gardine entsprach dem Foto (und ich habe davon 5 Farben bestellt!). Schade, sehr schade. ;3
434886;prima;5
654563;trägt sich fantastisch, Material sehr gut;5
709229;Ich liebe dieses Kleid, luftig und locker waschen, trocknen und anziehen würde es immer wieder kaufen ;5
515928;Material,Farbe,super;4
8623725;Sieht angezogen super aus.Kaschiert durch die Wickeloptik auch ein ein kleines Bauchpölsterchen :-)   Preis - Leistungs - Verhältnis stimmt.;5
553018;Tochter ist begeistert, passen genau und die Farbe entspricht der Abblidung.;4
553018;iich in sehr zufrieden mit diesen Schuhen! Das ist mein 4. Paar ( verschiedene Farben);5
1709054;schöne legere Shirts, schöne Farben, ich wasche bei 40 Grad, und bis jetzt ist auch der Auschnitt noch schön, vereinzelte Farben wurden schon mehrfach gewaschen. ich habe viele Shirts dieser Art und ich bin damit im Großen und Ganzen zufrieden, ;5
553018;toller schuh;5
515928;Der sitzt einfach super ! Ist auch in gößeren Größen zu empfehlen.;5
1709054;Neu sehen die T-Shirts wunderbar aus. War begeistert, aber nach der ersten Wäsche war der Schock da. Die Form des Shirts war weg und die Nähte kräuselten sich. Auch bügeln nutzte nichts. Schade, für einmaliges Tragen zu teuer!!!;1
9743730;Sehr schöne Vorhänge, tolles Material, sehr zu empfehlen. ;5
9743730;"Habe die Deko""Verdunkelung"" in grün und braun mit Ösen kürzlich gekauft. Sie sehen einfach super aus, Farbe wie abgebildet. Qualität vom Stoff her auch super. Hängen sehr leicht und machen was her von der Optik.";5
9743730;Die Vorhänge sind einfach super und entsprechen genau der Beschreibung und meiner Vorstellung.;5
9743730;Prima Qualität, Preis ist ok.;4
434886;Sehr gute Qualität. Super;5
553018;Super bequem schon beim ersten Tragen!! Hat mich schon bei meiner ersten Bestellung (in weiß) überzeugt, daher gerne nochmal bestellt!! ;5
9743730;super vorhang, toller stoff. habe orange bestellt, entspricht jedoch eher terra und das ist ´ne tolle farbe. aufhängen fertig.;5
8623725;"Ganz toll. Der ""shaped"" wirklich. ";5
434886;Artikel ist bei Größe 48 zu klein, und bei 50 zu groß.;3
654563;Die Träger sind sehr dünn vom Material, aber ansonsten gute Passform.;4
1709054;Ich habe mir diese Shirts in der Größe L bestellt, weil ich weiß dass die Sachen bei Bonprix sehr unterschiedlich ausfallen. Bei mir angekommen musste ich feststellen, dass ich in die Shirts zwei bis dreimal reinpasse, da sie wirklich sehr sehr groß aufallen. Besser wäre definitiv die Größe S gewesen. Leider muss ich zu den Farben sagen, dass diese nicht wirklich den Fotos entsprechen. Das helle Orange und blau kommen sehr viel heller heraus. Schade!;4
553018;Ja, dieses Modell ist tauglich für grosse Füße. Fällt gut und bequem aus. Habe 2 Paar in Größe 42 bestellt, super;5
553018;Habe diese Ballerinas bereits in 3 Farben und bin begeistert. Sind bequem und es scheuert auch nicht an der Ferse.;5
44970574;war mir an den Unterschenkeln zu eng;4
553018;Preis Leistung stimmt eigentlich, leider ist mir der Schuh in 38 zu groß, werde ihn aber jetzt mal in 37 bestellen. hoffe dass er dann passt! Ansonsten ist der Schuh für den sommer echt super!;4
654563;meiner Meinung nach ist die Passform nicht gut gewesen;2
553018;qualität von den schwarzen ist nicht sehr gut ,die sohle ist auch sehr dünn man sieht den fussabdruck wenn man die schuhe eine weile getragen hat ..ich würde sie mir nicht nochmal kaufen ;2
434886;alles prima;5
553018;Das sind doch nutten schuehe also meine tochter kriegt nur retro klamotten ales in pink sie ist ja eine prinzessin sie kriegt schuehe mit höeren absatzt also nicht so baby haftie die !!!!!   sehr hässlich ;5
8623725;Super toller Badeanzug. Passt genau. Sitzt super.;5
9743730;Die Vorhänge sind soweit in Ordnug, aber das Gardinenband war zum einfädeln der Röllchen nicht so gut.;4
655046;Super sport BH für keines Geld;5
655046;"Das Label in der Mittel ist störend; aber ansonsten ist der BH okay";4
553018;Genau wie vorgestellt.;4
654563;Der BH ist angenehm zu tragen und gibt einen guten Halt.;4
553018;habe mir die ballerina in schwarz und weiß bestellt, nach dem auspacken, war ich jedoch enttäuscht. habe größe 38 und sie fallen sehr groß aus, auch das material und verarbeitung sieht nur von weitem gut aus, von nahem ist die verarbeitung zum teil sehr unsauber, schade;1
9743730;"Die Bestellung wurde schnell und zur vollsten Zufriedenheit bearbeitet. Die Deko ""Verdunkelung"" entsprach meinen Vorstellung was Farbe und Qualität angeht. ";4
553018;Ich habe Schuhgröße 42, und der Schuh ist eher eng. also rate ich davon ab, den Schuh in einer kleineren Größe zu kaufen. Außerdem ist das Leder relativ dünn, und vorne zeichnen sich die Finger ab. Die Schleife ist nicht so sauber bearbeitet wie auf dem Bild. Jedoch finde ich die graue Farbe schön, obwohl sie ein bisschen heller ist, als auf dem Bild.;3
709229;Ich bin begeistert über den Preis und das Aussehen dieses Kleides. Aufgrund der anderen Bewertungen habe ich das Kleid eine Größe kleiner genommen 40/42, und es passt perfekt. Leider ist es sehr schwer und darum nicht ganz koffertauglich, bei diesen Übergepäckpreisen. Doch für Zuhause im Sommer wie im Winter sehr gut zu tragen, mit und ohne Leggins.Mit und ohne Rolli oder Shirt.Die Farben gelb und schwarz, die ich habe sind eine Augenweite.;5
553018;Also ich bin sehr enttäuscht von dem Schuh. Das Material ist total dünn und sieht richtig billig aus. Man kann sogar die Zehen durch den Schuh erkennen. Meine Empfehlung ist, ein wenig mehr Geld auszugeben und dafür einen qualitativ hochwertigen Schuh zu kaufen.;5
553018;Die Ballerinas sind total bequem, vom ersten Moment an. Passen sich super dem Fuß an und sehen schön aus! Tolles Preis-Leistungs-Verhältnis!!!;5
515928;haben diese Slip noch in anderen Farben gekauft, bin immer wieder sehr zufrieden;5
9743730;Super Vorhang. Trotz des dickes Materials ist der Vorhang raffbar. Er hält Sonne und auch Kälte draussen. Zeitlos schick. Preis- Leistungsverhältnis passt. Ich habe den Vorhang in verschiedenen Farben bestellt und alle behalten. Gerne immer wieder. ;5
553018;habe eine frage mir passen 36 & 37 und ich will mir den schuh in schwarz holen welche nummer sollte ich nehmen :s?;5
9743730;Super Gardine !!! Die grüne Farbe ist toll, super Qualität, bin sehr zufrieden!!! ;5
515928;"Sehen gut aus; allerdings sind sie nicht für das ständige Tragen unter Jeans geeignet (Rippeln auf am Hintern).";4
655046;Material ist gut,sitzt gut auch beim Sport er hält was er verspricht auch nachdem ersten waschen. Kann ihn nur empfehlen auch für großen Busen.;4
553018;Hallo, ich habe mir die Ballerinas letzten Sommer in schwarz bestellt. Sie sind super bequem und toll zum laufen, deshalb habe ich mir sie auch noch in weiß und Leomuster bestellt. Bin sehr zufrieden. Leider sind meine schwarzen mittlerweile sehr ausgelaufen und kaputt... ist aber kein Wunder, wenn man den ganzen Sommer mit dem gleichen Schuh rumläuft =) Bin grad dabei mir wieder ein schwarzes und ein camelfarbenes Paar zu bestellen. Bin sehr zufrieden und für den Preis ist das einfach ein super toller Schuh!;4
655046;Als Sport BH ausreichend. Für den Preis okay. ;4
515928;Habe mir den Slip passend zum BH bestellt, Farbe flieder bedruckt, Gr. 40/42. Normalerweise passt mir diese Größe, aber der Slip fällt eher kleiner aus und durch den hohen Stretchanteil gräbt er sich am Bund unangenehm tief ein, was auch unschön aussieht. Sehr enttäuschend finde ich das gelieferte Ersatzmaterial, dass sich anfühlt wie dicker, gummiartiger Bikinistoff. Das ist zum Druntertragen meiner Meinung nach nicht geeignet.;2
434886;Farbe und Material wie abgebildet, Leider ist sie viel zu weit und geht deshalb zurück.;4
654563;Hatte diese BH´s bereits vor Jahre mal bestellt und war sehr zufrieden, da sich nun meine Größe sehr verändert hat, habe ich neue bestellt. Leider passten beide bestellten Größen nicht.;4
9743730;Habe soeben die Gardinen bekommen (Eilservice bestellt, hat 4 Tage statt 1 1/2 Tage gedauert) und war irritiert: keine Ösen. Auf den Fotos sind die Gardinen mit Ösen abgebildet und sogar in einer der Bewertungen werden die tollen Ösen gelobt. Das ist äußerst ungünstig beschrieben, liebes bonprix-Team! Hier ist eine Änderung nötig! Ansonsten sind Material und Farbe (grün) sehr gut. ;1
553018;Passen zwar super, aber aufgrund des extrem dünnen Materials, zeichnen sich die Zehen total ab. Das sieht absolut unschön aus. :( Denke, nach einigen Malen tragen, werden sie sich rausdrücken und die Schuhe oben Löcher bekommen. Daher leider kein Schuh für den täglichen Gebrauch. :(;2
9743730;toller Vorhang - macht schön dunkel - Farbe genau wie abgebildet;5
9743730;Ich habe gleich mehrer Zimmer mit diesen Verdunkelungen ausgestattet, da wir keine Rolläden an den Fenstern haben. Die Qualität ist spitze, die Farbe ist absolut toll. Es scheint fast kein Licht durch. Kann die Gardine nur empfehlen. Für alle die Probleme haben wegen den Ösen. Man muss bei der Bestellung aufpassen, dass auch wirklich die mit Ösen bestellt und nicht mit Kräuselband. Es gibt zwei verschiedene Bestellnummern dafür. Habe erst auch die Falschen bestellt.;5
434886;Die von mir bisher bezogenen Waren zeichneten sich durch gute Tragfähigkeit, leichte Pflege und günstigen Preis aus. Mit wenigen Ausnahmen erfolgten Nachlieferungen zeitnah. Die Mitteilungen über nicht mehr lieferbare Artikel könnten etwas schneller kommen, damit Zeit für die Auswahl eines Ersatzartikels da ist.;4
9743730;Material ist sehr gut.Fällt am Fenster auch gleich schön durch seine Schwere.Die Verarbeitung am Rand unten ist nicht so gut,unterschiedliche Länge dadurch an den Enden zippilig,es fällt besonders bei dem hellen Stoff auf.In dunkel braun haben wir ihn schon über 2 Jahre und sind super zufrieden auch nach dem waschen.;4
1709054;Schnitt eher für Sportshirts als zum Unterziehen.;4
9743730;Ich habe die Vorhänge für unseren Wintergarten gekauft.  Wir sind sehr von dem Stoff begeistert. Sehr gute Qualität. Habe Sie auch in grün bestellt, da ich hier schon gelesen habe das die Farbe etwas dunkler und nicht so strahlend wie auf dem Bild aussieht. Das grün hat mir so nicht gefallen, aber die Farbe beere ist super. Zwar auch nicht so strahlend und knallig wie auf dem Bild, aber das ist gut so. Also alles bestens. Bin jetzt nur noch gespannt, ob es auch die Kälte so gut abhält.;5
553018;Hatte Ballerinas gesucht, die schlicht, einfach und weich im Material sind, da ich immer Probleme mit meinen Platschfüßen hatte - diese sind perfekt - einfach reinschlüpfen - keine harten Kanten. Habe normalerweise 40 und 40 passt auch.;5
654563;Super Passform, günstig.;4
434886;Material,Farbe und Preis sind für diesen Artikel voll in Ordnung,vor allem der Preis ist ok;4
553018;Also ich habe mir die Schuhe in brombeer bestellt/36. Ich finde auch, dass sie ein bisschen zu groß sind. Man hat ein bisschen Luft an der Hacke, aber das kann man mit Einlagen beheben. Auf jeden Fall würde ich keine Nummer kleiner bestellen! Vom Schnitt sind sie für den Preis okay.;5
654563;hohe Materialqualität gute Passform;4
654563;Material sehr gut, einzig, der Bügel vorne in der Mitte drückt am Anfang etwas;3
9743730;Habe Uni Vorhänge in schwarz bestellt und mehr als positiv überrascht gewesen! Sehr gute Verarbeitung und ausgezeichnete Qualität des Materials haben meine Erwartung übertroffen.;5
